id,description,nom,type
59,"Ce Pokémon est admiré depuis toujours pour
sa beauté. Il court avec tellement de légèreté
qu’on dirait qu’il vole.",Arcanin,Pokémon Légendaire
60,"Sa peau est si mince qu’on voit
ses organes internes. Il tient
à peine sur ses nouveaux pieds.",Ptitard,Pokémon Têtard
60,"Sa peau est humide, lisse et surtout très fine. La
forme en spirale sur son ventre est en fait une partie
de ses organes internes que l’on peut apercevoir.",Ptitard,Pokémon Têtard
60,"Le sens de la spirale sur son ventre diffère selon
son origine. Il préfère la nage à la marche.",Ptitard,Pokémon Têtard
60,"Ptitard a une peau très fine. On peut même voir les
entrailles en spirale de ce Pokémon à travers sa peau.
Malgré sa finesse, cette peau est aussi très élastique.
Même les crocs les plus acérés rebondissent dessus.",Ptitard,Pokémon Têtard
60,"La spirale est son intestin que l’on distingue
par transparence. Lorsqu’elle blanchit, c’est
signe qu’il a attrapé une maladie.",Ptitard,Pokémon Têtard
60,"Il ne sait pas encore bien marcher. Un Dresseur
de Ptitard doit l’entraîner à marcher tous
les jours.",Ptitard,Pokémon Têtard
60,"Malgré le danger, il ne cesse de sortir de l’eau.
Comme il a encore du mal à marcher, il s’y
réfugie toutefois dès qu’un prédateur approche.",Ptitard,Pokémon Têtard
60,"L’orientation de sa spirale diffère légèrement
selon les régions. Les fans de ces Pokémon
peuvent les différencier au premier coup d’œil.",Ptitard,Pokémon Têtard
60,"Il est plus à l’aise dans l’eau que sur la terre ferme.
Le motif de spirale sur son ventre est en fait une
partie de ses organes visibles à travers la peau.",Ptitard,Pokémon Têtard
60,"Dans les rivières au courant puissant, il se sert
de ses lèvres épaisses comme d’une ventouse
pour s’accrocher aux rochers.",Ptitard,Pokémon Têtard
61,"La spirale qui orne son ventre ondule
doucement. Celui qui la fixe est saisi
d’une étrange torpeur.",Têtarte,Pokémon Têtard
61,"Ce Pokémon amphibie transpire continuellement
quand il est hors de l’eau afin d’hydrater son corps.",Têtarte,Pokémon Têtard
61,"Ses deux jambes sont très développées.
Bien qu’il puisse se déplacer sur la terre ferme,
ce Pokémon préfère vivre sous l’eau.",Têtarte,Pokémon Têtard
61,"La peau de Têtarte est toujours maintenue humide par
un liquide huileux. Grâce à cette protection graisseuse,
il peut facilement se glisser hors de l’étreinte de n’importe
quel ennemi.",Têtarte,Pokémon Têtard
61,"Il est capable de vivre normalement sur la terre
ferme, mais il préfère vivre dans l’eau, où il a
beaucoup moins de prédateurs naturels.",Têtarte,Pokémon Têtard
61,"Il patrouille sur la terre ferme à la recherche de
nourriture, à savoir des Pokémon Insecte.
Il les mange dans l’eau, où il est en sécurité.",Têtarte,Pokémon Têtard
61,"Il est enfin capable de vivre sur la terre ferme,
mais il passe le plus clair de son temps
à chasser dans les eaux poissonneuses.",Têtarte,Pokémon Têtard
61,"Son état de santé se dégrade à mesure que
sa peau s’assèche, aussi faut-il veiller à ce
qu’il soit toujours bien hydraté.",Têtarte,Pokémon Têtard
61,"S’il se fait attaquer, il se sert de sa spirale pour
endormir ses ennemis. Il peut ainsi s’enfuir.",Têtarte,Pokémon Têtard
61,"Il suffit de fixer la spirale sur son ventre pour
s’assoupir. On se sert parfois de lui à la place
d’une berceuse pour endormir les enfants.",Têtarte,Pokémon Têtard
61,"Il sécrète une sorte de mucus huileux qui lui
permet d’échapper aux ennemis qui tentent
de l’attraper.",Têtarte,Pokémon Têtard
62,"Il possède de sacrés biscoteaux.
Il peut parcourir sans relâche
l’Océan Pacifique.",Tartard,Pokémon Têtard
62,"Il possède de sacrés biscoteaux. Il peut parcourir
sans relâche l’océan Pacifique.",Tartard,Pokémon Têtard
62,"Excellent nageur, il pratique le crawl ou la nage
papillon mieux qu’un champion olympique.",Tartard,Pokémon Têtard
62,"Les muscles solides et surdéveloppés de Tartard ne se
fatiguent jamais, quels que soient les efforts qu’il produit.
Ce Pokémon est tellement endurant qu’il peut traverser
un océan à la nage avec une étonnante facilité.",Tartard,Pokémon Têtard
62,"Les Tartard d’Alola nagent la brasse avec
habileté. Beaucoup d’enfants apprennent à
nager en les imitant.",Tartard,Pokémon Têtard
62,"Il a un indice de masse grasse proche de zéro.
Comme il est plein de muscles, il est très lourd
et a dû apprendre à nager pour se déplacer.",Tartard,Pokémon Têtard
62,"Bien qu’il fasse partie des Pokémon de type Eau
les plus doués pour la nage, il reste en général
sur la terre ferme.",Tartard,Pokémon Têtard
62,"Son impressionnante musculature a été sculptée
par sa nage vigoureuse. Un direct du droit lui
suffit à réduire un gros rocher en miettes.",Tartard,Pokémon Têtard
62,"Son corps très musclé lui permet de nager plus
rapidement qu’un champion de natation.",Tartard,Pokémon Têtard
62,"Cette véritable montagne de muscles peut
se frayer un chemin même dans les eaux glaciales
en éclatant la banquise avec ses bras robustes.",Tartard,Pokémon Têtard
62,"Aussi habile à la nage qu’au combat, il peut
donner de vigoureux coups de poing avec
ses bras musclés.",Tartard,Pokémon Têtard
63,"L’utilisation de ses pouvoirs
mentaux le fatigue tellement
qu’il dort 18 heures par jour.",Abra,Pokémon Psy
63,"Il dort 18 h par jour. Il peut utiliser de nombreux
pouvoirs psy, même pendant son sommeil.",Abra,Pokémon Psy
63,"Il prévoit les attaques futures et se téléporte pour
se mettre à l’abri et éviter le combat.",Abra,Pokémon Psy
63,"Abra dort dix-huit heures par jour. Pourtant, il peut sentir
la présence de ses ennemis, même endormi. Dans ce genre
de situation, ce Pokémon se téléporte en lieu sûr.",Abra,Pokémon Psy
63,"Abra doit dormir dix-huit heures par jour. S’il dort moins,
ce Pokémon ne peut plus utiliser ses pouvoirs télékinétiques.
Lorsqu’il est attaqué, Abra s’enfuit en utilisant Téléport,
sans même se réveiller.",Abra,Pokémon Psy
63,"Il dort 18 heures par jour. Il lui arrive de se
téléporter dans les arbres et d’en manger
les Baies sans même se réveiller.",Abra,Pokémon Psy
63,"Il lui arrive de se téléporter pendant son sommeil
pour se protéger, mais lorsqu’il se réveille, il se
retrouve dans un endroit inconnu et panique.",Abra,Pokémon Psy
63,"Il utilise certains de ses pouvoirs psychiques
même quand il dort, aussi est-ce impossible
de savoir s’il est éveillé ou non.",Abra,Pokémon Psy
63,"Il lit les pensées de ses adversaires et se
téléporte au loin avant d’être en danger. Pour
l’attraper, il faut faire le vide dans son esprit.",Abra,Pokémon Psy
63,"Il dort 18 heures par jour. En cas de danger, il se
téléporte vers un lieu sûr, même s’il est assoupi.",Abra,Pokémon Psy
63,"Le contenu de ses rêves influe sur les pouvoirs
psychiques qu’il utilise dans son sommeil.",Abra,Pokémon Psy
63,"Il peut se téléporter en dormant. On dit que plus
son sommeil est profond, plus il se téléporte loin.",Abra,Pokémon Psy
64,"Il fixe sa cuillère d’argent afin de
concentrer son esprit et d’émettre
un maximum d’ondes alpha.",Kadabra,Pokémon Psy
64,"Son pouvoir psychique émet des ondes alpha qui
brouillent les appareils électroniques.",Kadabra,Pokémon Psy
64,"En utilisant ses pouvoirs, il émet des ondes alpha et
cause des distorsions électroniques.",Kadabra,Pokémon Psy
64,"Kadabra émet une onde alpha si particulière qu’elle vous
donne mal à la tête. Seuls les gens avec un psychisme
puissant peuvent espérer devenir Dresseur de ce Pokémon.",Kadabra,Pokémon Psy
64,"Kadabra tient une cuiller en argent dans la main. Elle est
utilisée pour amplifier les ondes alpha de son cerveau.
Sans elle, on raconte que ce Pokémon ne peut utiliser que
la moitié de ses pouvoirs télékinétiques.",Kadabra,Pokémon Psy
64,"Certains pensent que lorsqu’un enfant humain
télépathe perd le contrôle de ses pouvoirs
psychiques, il devient un Kadabra.",Kadabra,Pokémon Psy
64,"Lorsqu’un Kadabra se trouve à proximité d’un
écran, une télé par exemple, une ombre sinistre
dont la vision porte malheur traverse l’image.",Kadabra,Pokémon Psy
64,"Il fixe sa cuiller d’argent pour concentrer son
énergie psychique avant de la libérer, mais
il ne peut rien faire avec une cuiller en or.",Kadabra,Pokémon Psy
64,"Son esprit est doté d’impressionnantes
facultés, mais elles sont diminuées de moitié
s’il n’a pas de cuiller d’argent.",Kadabra,Pokémon Psy
64,"Sa présence cause des évènements étranges,
comme des horloges tournant à l’envers.",Kadabra,Pokémon Psy
64,"Ses pouvoirs psychiques lui permettent de léviter
en dormant. Il utilise alors sa queue très souple
comme un oreiller.",Kadabra,Pokémon Psy
64,"Incroyablement doué en télékinésie, il concentre
son énergie psychique dans l’étoile sur son front
en prévision de son évolution.",Kadabra,Pokémon Psy
65,"On dit que les cuillères qu’il tient
en permanence ont été créées
par la puissance de son esprit.",Alakazam,Pokémon Psy
65,"Ses cellules cérébrales se multiplient jusqu’à sa mort.
Il se souvient donc de tout.",Alakazam,Pokémon Psy
65,"Son cerveau hors du commun peut effectuer des
opérations à la vitesse d’un ordinateur. Il a un QI
de 5 000.",Alakazam,Pokémon Psy
65,"Le cerveau d’Alakazam grossit sans arrêt, si bien que sa tête
devient trop lourde pour son cou. Ce Pokémon maintient sa
tête relevée grâce à son pouvoir télékinétique.",Alakazam,Pokémon Psy
65,"Le cerveau d’Alakazam grossit sans arrêt, multipliant sans
cesse ses cellules. Ce Pokémon a un QI incroyablement
élevé, de 5 000. Il peut garder en mémoire tout ce qui
s’est passé dans le monde.",Alakazam,Pokémon Psy
65,"Son Q.I. atteindrait les 5 000. Il émet des ondes
psychiques si fortes qu’il suffit de se tenir
près de lui pour avoir mal à la tête.",Alakazam,Pokémon Psy
65,"Ses neurones se développent jusqu’à sa mort.
Plus un Alakazam est vieux, plus sa tête
est grosse.",Alakazam,Pokémon Psy
65,"Il a lui-même créé ses cuillers avec sa propre
force psychique. Chaque exemplaire est unique
au monde.",Alakazam,Pokémon Psy
65,"S’il a pleinement confiance en quelqu’un, il lui
offre une cuiller en gage d’amitié. Tout ce que
l’on mange avec cette cuiller a un goût délicieux.",Alakazam,Pokémon Psy
65,"Ce Pokémon est très intelligent. Sa mémoire
infaillible lui permet de retenir tout ce qu’il
apprend.",Alakazam,Pokémon Psy
65,"Doué d’une intelligence hors du commun,
ce Pokémon serait capable de conserver tous
ses souvenirs, de sa naissance jusqu’à sa mort.",Alakazam,Pokémon Psy
65,"Il dispose d’immenses pouvoirs psychiques.
On raconte qu’il s’en est servi afin de créer
les cuillères qu’il tient dans chaque main.",Alakazam,Pokémon Psy
66,"Malgré sa petite taille, sa force
lui permet de soulever plusieurs
Racaillou à la fois.",Machoc,Pokémon Colosse
66,"Il muscle son corps en soulevant régulièrement un
Gravalanch. Il est rompu à tous les arts martiaux.",Machoc,Pokémon Colosse
66,"Son corps est essentiellement composé de muscles.
Même s’il a la taille d’un petit enfant, il peut soulever
100 adultes avec ses bras.",Machoc,Pokémon Colosse
66,"Les muscles de Machoc sont spéciaux. Quels que soient
les efforts qu’il produit, il n’a jamais de courbature.
Ce Pokémon est assez puissant pour lancer une centaine
d’hommes adultes.",Machoc,Pokémon Colosse
66,"Machoc s’entraîne en soulevant un Gravalanch, comme
s’il s’agissait d’haltères. Certains Machoc voyagent un peu
partout dans le monde pour apprendre à maîtriser tous
les types d’arts martiaux.",Machoc,Pokémon Colosse
66,"Il aime faire travailler ses muscles. Jour après
jour, il regarde sa masse musculaire gonfler, et
cela l’encourage à s’entraîner encore davantage.",Machoc,Pokémon Colosse
66,"Il s’entraîne en soulevant des Gravalanch tous
les jours jusqu’à pouvoir projeter en l’air
une centaine d’humains adultes d’un coup.",Machoc,Pokémon Colosse
66,"Il s’entraîne avec ses amis pour accroître sa
masse musculaire et gagner en confiance.
Une fois prêt, il ira défier un Makuhita.",Machoc,Pokémon Colosse
66,"Il aime les aliments très nutritifs. Il les choisit
instinctivement pour développer sa musculature
aussi efficacement que possible.",Machoc,Pokémon Colosse
66,"Très puissant malgré sa petite taille, il est passé
maître en plusieurs types d’arts martiaux.",Machoc,Pokémon Colosse
66,"Son corps est essentiellement composé de
muscles. Même s’il fait la taille d’un petit enfant,
il peut soulever 100 adultes avec ses bras.",Machoc,Pokémon Colosse
66,"Il essaie de dépenser son énergie débordante
en soulevant des rochers, ce qui le rend encore
plus fort.",Machoc,Pokémon Colosse
67,"Il soulève les plus lourdes charges
avec plaisir et facilité. Il donne un
coup de main tout en s’entraînant!",Machopeur,Pokémon Colosse
67,"Son corps est si puissant qu’il lui faut une ceinture
de force pour équilibrer ses mouvements.",Machopeur,Pokémon Colosse
67,"Il peut soulever un camion d’une main. Il se sert
de sa force pour aider dans les tâches physiques.",Machopeur,Pokémon Colosse
67,"Les muscles toniques de Machopeur sont durs comme
de l’acier. Ce Pokémon est si fort qu’il peut facilement
soulever un sumo avec un seul doigt.",Machopeur,Pokémon Colosse
67,"Machopeur pratique le body-building tous les jours,
même lorsqu’il aide les gens à réaliser de durs travaux.
Pendant ses congés, ce Pokémon va s’entraîner dans
les champs et les montagnes.",Machopeur,Pokémon Colosse
67,"Grâce à un long entraînement, il a obtenu
une force incroyable, qu’il met au service des
humains pour les aider dans leurs travaux.",Machopeur,Pokémon Colosse
